"probe_id"	"symbol"
"6699"	"10352152"	"Kif26b"
"6712"	"10352166"	"Cnst"
"6723"	"10352178"	"Sccpdh"
"6736"	"10352192"	"Gm10518"
"6737"	"10352194"	"Cdc42bpa"
"6776"	"10352234"	"Itpkb"
"6783"	"10352242"	"Parp1"
"6807"	"10352267"	"Lin9"
"6820"	"10352281"	"Acbd3"
"6830"	"10352292"	"---"
"6831"	"10352294"	"Sde2"
"6838"	"10352302"	"Lefty2"
"6841"	"10352306"	"Pycr2"
"6848"	"10352314"	"Lefty1"
"6853"	"10352320"	"Tmem63a"
"6876"	"10352344"	"9130409I23Rik"
"6879"	"10352348"	"Cnih4"
"6884"	"10352354"	"A430110L20Rik"
"6885"	"10352356"	"Gm8146"
"6886"	"10352358"	"Cnih3"
"6896"	"10352369"	"Dnah14"
"6903"	"10352377"	"Dnah14"
"6918"	"10352393"	"Srp9"
"6920"	"10352396"	"Trp53bp2"
"6939"	"10352416"	"Capn8"
"6961"	"10352439"	"Susd4"
"6969"	"10352448"	"Dusp10"
"6974"	"10352457"	"Rpl21-ps1"
"6975"	"10352459"	"Rab3gap2"
"7012"	"10352497"	"---"
"7013"	"10352499"	"Mir194-1"
"7014"	"10352501"	"---"
"7015"	"10352503"	"Bpnt1"
"7025"	"10352514"	"Eprs"
"7058"	"10352548"	"Slc30a10"
"7063"	"10352554"	"Gm26169"
"7064"	"10352556"	"Gm3809"
"7065"	"10352558"	"D1Pas1"
"7068"	"10352562"	"Gpatch2"
"7081"	"10352576"	"Esrrg"
"7090"	"10352586"	"Ush2a"
"7164"	"10352661"	"Ptpn14"
"7192"	"10352690"	"Angel2"
"7204"	"10352703"	"A230020J21Rik"
"7205"	"10352705"	"Spata45"
"7208"	"10352709"	"Nsl1"
"7215"	"10352717"	"Batf3"
"7219"	"10352722"	"D730003I15Rik"
"7221"	"10352725"	"Tmem206"
"7230"	"10352735"	"Ints7"
"7250"	"10352756"	"Lpgat1"
"7260"	"10352767"	"Nek2"
"7269"	"10352777"	"Slc30a1"
"7272"	"10352781"	"Rd3"
"7282"	"10352792"	"Gm32460"
"7283"	"10352794"	"Gm10516"
"7286"	"10352798"	"Kcnh1"
"7300"	"10352813"	"Gm22265"
"7301"	"10352815"	"Irf6"
"7312"	"10352827"	"A130010J15Rik"
"7313"	"10352829"	"A130010J15Rik"
"7321"	"10352838"	"Lamb3"
"7346"	"10352864"	"Gm21362"
"7348"	"10352867"	"Plxna2"
"7384"	"10352905"	"Cd34"
"7392"	"10352914"	"A330023F24Rik"
"7393"	"10352916"	"---"
"7394"	"10352918"	"---"
"7395"	"10352920"	"Xkr4"
"7399"	"10352928"	"Rp1"
"7405"	"10352936"	"Sox17"
"7413"	"10352945"	"Gm6085"
"7414"	"10352947"	"Mrpl15"
"7420"	"10352954"	"Hmgb3"
"7422"	"10352957"	"Rgs20"
"7433"	"10352969"	"Npbwr1"
"7434"	"10352971"	"4732440D04Rik"
"7435"	"10352973"	"Gm19026"
"7441"	"10352980"	"Sntg1"
"7462"	"10353002"	"Gm23358"
"7463"	"10353004"	"Cks2"
"7466"	"10353008"	"Gm6152"
"7467"	"10353010"	"Mybl1"
"7484"	"10353028"	"Vcpip1"
"7487"	"10353032"	"Gm6195"
"7488"	"10353034"	"Snord87"
"7489"	"10353036"	"Tcf24"
"7490"	"10353038"	"Ppp1r42"
"7499"	"10353048"	"Ppp1r42"
"7500"	"10353050"	"Cops5"
"7510"	"10353061"	"---"
"7511"	"10353064"	"Arfgef1"
"7548"	"10353102"	"Cpa6"
"7560"	"10353115"	"Gm25253"
"7561"	"10353117"	"Slco5a1"
"7570"	"10353127"	"Prdm14"
"7577"	"10353135"	"Ncoa2"
"7606"	"10353165"	"Gm7593"
"7607"	"10353167"	"Tram1"
"7620"	"10353181"	"Lactb2"
"7627"	"10353189"	"Gm5523"
"7629"	"10353192"	"Eya1"
"7649"	"10353213"	"Msc"
"7654"	"10353219"	"Smt3h2-ps4"
"7655"	"10353221"	"Trpa1"
"7683"	"10353250"	"Gm10566"
"7684"	"10353252"	"Sbspon"
"7689"	"10353258"	"4930444P10Rik"
"7695"	"10353265"	"Rpl7"
"7701"	"10353272"	"Stau2"
"7716"	"10353288"	"Ube2w"
"7723"	"10353296"	"Tceb1"
"7729"	"10353303"	"Gm7654"
"7730"	"10353305"	"Gm5828"
"7731"	"10353307"	"---"
"7732"	"10353309"	"Jph1"
"7733"	"10353311"	"Jph1"
"7738"	"10353317"	"Gm6075"
"7740"	"10353320"	"Crisp4"
"7749"	"10353330"	"Defb44-ps"
"7751"	"10353333"	"Defb18"
"7753"	"10353336"	"---"
"7757"	"10353341"	"Gm10075"
"7758"	"10353343"	"Gm28341"
"7759"	"10353346"	"Pkhd1"
"7825"	"10353413"	"Gm24162"
"7826"	"10353415"	"Il17f"
"7830"	"10353420"	"Mcm3"
"7847"	"10353438"	"Tram2"
"7858"	"10353450"	"Gm4956"
"7867"	"10353460"	"Kcnq5"
"7881"	"10353475"	"Gm7658"
"7882"	"10353477"	"Gm5696"
"7883"	"10353479"	"Rims1"
"7921"	"10353519"	"4933415F23Rik"
"7923"	"10353522"	"---"
"7924"	"10353524"	"Ogfrl1"
"7932"	"10353533"	"Smap1"
"7943"	"10353545"	"Sdhaf4"
"7946"	"10353549"	"Fam135a"
"7970"	"10353574"	"Col19a1"
"8019"	"10353624"	"---"
"8020"	"10353626"	"---"
"8023"	"10353630"	"COX2"
"8024"	"10353632"	"Adgrb3"
"8058"	"10353667"	"Gm22260"
"8059"	"10353669"	"4931408C20Rik"
"8061"	"10353672"	"n-R5s209"
"8062"	"10353674"	"Gm7846"
"8063"	"10353676"	"Gm597"
"8065"	"10353679"	"Gm5697"
"8069"	"10353684"	"---"
"8070"	"10353686"	"Gm9898"
"8072"	"10353689"	"Phf3"
"8089"	"10353707"	"Ptp4a1"
"8097"	"10353716"	"Gm5698"
"8101"	"10353721"	"4931428L18Rik"
"8106"	"10353727"	"Gm25814"
"8107"	"10353729"	"Gm9839"
"8108"	"10353731"	"Gm5415"
"8109"	"10353733"	"Prim2"
"8125"	"10353750"	"Bag2"
"8128"	"10353754"	"Zfp451"
"8145"	"10353773"	"Gm15455"
"8146"	"10353775"	"Bend6"
"8153"	"10353783"	"Ccdc115"
"8155"	"10353786"	"Prss40"
"8160"	"10353792"	"1700101I19Rik"
"8161"	"10353794"	"Fam168b"
"8169"	"10353803"	"Uggt1"
"8209"	"10353844"	"Neurl3"
"8213"	"10353849"	"Kansl3"
"8234"	"10353871"	"Lman2l"
"8240"	"10353878"	"Ankrd23"
"8252"	"10353891"	"Ankrd39"
"8259"	"10353899"	"Sema4c"
"8274"	"10353915"	"Fam178b"
"8281"	"10353923"	"Fam178b"
"8291"	"10353934"	"Actr1b"
"8303"	"10353947"	"Tmem131"
"8344"	"10353989"	"---"
"8345"	"10353991"	"Rpl12-ps1"
"8346"	"10353993"	"Coa5"
"8355"	"10354003"	"Mgat4a"
"8370"	"10354019"	"2010300C02Rik"
"8381"	"10354031"	"Tsga10"
"8403"	"10354054"	"Mitd1"
"8413"	"10354065"	"Lyg2"
"8419"	"10354072"	"Lyg1"
"8425"	"10354079"	"Txndc9"
"8430"	"10354085"	"Rev1"
"8455"	"10354111"	"Aff3"
"8484"	"10354141"	"Lonrf2"
"8499"	"10354157"	"Chst10"
"8509"	"10354168"	"Tbc1d8"
"8531"	"10354191"	"Rnf149"
"8542"	"10354203"	"Gm23722"
"8543"	"10354205"	"Gm5100"
"8544"	"10354207"	"Creg2"
"8552"	"10354216"	"Rfx8"
"8555"	"10354220"	"Mfsd9"
"8561"	"10354227"	"Gm5973"
"8562"	"10354229"	"Pantr1"
"8565"	"10354233"	"Tgfbrap1"
"8578"	"10354247"	"Fhl2"
"8587"	"10354258"	"Uxs1"
"8595"	"10354267"	"Mettl21c"
"8600"	"10354273"	"---"
"8601"	"10354275"	"Tex30"
"8611"	"10354286"	"Kdelc1"
"8623"	"10354299"	"Mettl21e"
"8630"	"10354307"	"Txn-ps1"
"8631"	"10354309"	"Col5a2"
"8688"	"10354370"	"Gm23216"
"8689"	"10354372"	"Gm5526"
"8690"	"10354374"	"Slc40a1"
"8699"	"10354384"	"Stk-ps2"
"8703"	"10354389"	"Slc39a10"
"8713"	"10354404"	"Gm4852"
"8714"	"10354406"	"Gm23240"
"8715"	"10354411"	"Gm8354"
"8717"	"10354414"	"Gm28388"
"8718"	"10354418"	"Nabp1"
"8731"	"10354432"	"Myo1b"
"8766"	"10354468"	"Gm27607"
"8767"	"10354470"	"Gm8420"
"8768"	"10354472"	"Gls"
"8787"	"10354492"	"Gm23460"
"8788"	"10354494"	"Nab1"
"8797"	"10354504"	"Gm5976"
"8798"	"10354506"	"Mfsd6"
"8812"	"10354521"	"Inpp1"
"8819"	"10354529"	"1700019D03Rik"
"8823"	"10354534"	"1700019A02Rik"
"8830"	"10354542"	"Pms1"
"8842"	"10354555"	"Asnsd1"
"8849"	"10354563"	"Dnah7a"
"8861"	"10354576"	"Dnah7a"
"8865"	"10354581"	"Dnah7a"
"8871"	"10354588"	"Stk17b"
"8880"	"10354598"	"Hecw2"
"8911"	"10354630"	"Gtf3c3"
"8924"	"10354644"	"Gm34066"
"8926"	"10354647"	"Pgap1"
"8927"	"10354649"	"Pgap1"
"8954"	"10354677"	"Ankrd44"
"8979"	"10354704"	"Sf3b1"
"9004"	"10354732"	"Hspd1"
"9008"	"10354737"	"Gm5147"
"9009"	"10354739"	"Gm6822"
"9010"	"10354741"	"Rftn2"
"9021"	"10354753"	"Boll"
"9032"	"10354765"	"Gm29138"
"9033"	"10354768"	"---"
"9037"	"10354773"	"Hsfy2"
"9040"	"10354777"	"Satb2"
"9050"	"10354788"	"Gm5254"
"9053"	"10354792"	"Tyw5"
"9063"	"10354803"	"Gm8581"
"9066"	"10354807"	"Kctd18"
"9074"	"10354816"	"Clk1"
"9089"	"10354832"	"Ppil3"
"9101"	"10354845"	"Orc2"
"9121"	"10354868"	"Fam126b"
"9133"	"10354881"	"Gm29389"
"9134"	"10354883"	"Als2cr12"
"9147"	"10354897"	"Trak2"
"9165"	"10354916"	"Gm33589"
"9167"	"10354919"	"Gm33589"
"9168"	"10354921"	"Als2cr11"
"9184"	"10354938"	"Tmem237"
"9200"	"10354955"	"Mpp4"
"9223"	"10354979"	"---"
"9259"	"10355017"	"Sumo1"
"9265"	"10355024"	"Ica1l"
"9277"	"10355037"	"Wdr12"
"9289"	"10355050"	"Raph1"
"9307"	"10355069"	"Ino80d"
"9321"	"10355084"	"Ndufs1"
"9341"	"10355109"	"Gpr1"
"9344"	"10355113"	"Gm23448"
"9345"	"10355115"	"Gm11605"
"9346"	"10355117"	"Dytn"
"9349"	"10355121"	"Mdh1b"
"9360"	"10355134"	"4933402D24Rik"
"9363"	"10355138"	"Gm13751"
"9365"	"10355141"	"Klf7"
"9370"	"10355147"	"Mettl21a"
"9374"	"10355152"	"Fzd5"
"9383"	"10355162"	"Plekhm3"
"9393"	"10355173"	"Rpl10a"
"9395"	"10355176"	"Akr1cl"
"9406"	"10355188"	"Cryge"
"9408"	"10355191"	"Crygd"
"9409"	"10355193"	"Crygc"
"9412"	"10355199"	"Crygb"
"9414"	"10355202"	"Cryga"
"9416"	"10355205"	"D630023F18Rik"
"9424"	"10355214"	"Idh1"
"9434"	"10355225"	"Gm10558"
"9435"	"10355227"	"Kansl1l"
"9453"	"10355246"	"Acadl"
"9465"	"10355259"	"Myl1"
"9469"	"10355264"	"Rpl31-ps14"
"9470"	"10355266"	"Lancl1"
"9481"	"10355278"	"Erbb4"
"9512"	"10355310"	"Gm8840"
"9513"	"10355312"	"Ikzf2"
"9524"	"10355325"	"Bard1"
"9525"	"10355327"	"Bard1"
"9526"	"10355329"	"Bard1"
"9537"	"10355341"	"Gm8870"
"9538"	"10355343"	"Abca12"
"9594"	"10355401"	"Gm6947"
"9595"	"10355403"	"Fn1"
"9643"	"10355452"	"Gm5829"
"9644"	"10355454"	"Gm5256"
"9645"	"10355456"	"Mreg"
"9652"	"10355464"	"Pecr"
"9661"	"10355474"	"March4"
"9665"	"10355479"	"Ankar"
"9685"	"10355500"	"Igfbp5"
"9695"	"10355511"	"Tnp1"
"9697"	"10355514"	"Tns1"
"9710"	"10355528"	"Tns1"
"9711"	"10355530"	"Tns1"
"9712"	"10355532"	"Tns1"
"9713"	"10355534"	"Tns1"
"9714"	"10355536"	"Tns1"
"9727"	"10355550"	"Cxcr1"
"9730"	"10355554"	"Aamp"
"9742"	"10355567"	"Tmbim1"
"9756"	"10355582"	"Usp37"
"9784"	"10355611"	"Zfp142"
"9800"	"10355628"	"Rnf25"
"9810"	"10355639"	"Prkag3"
"9828"	"10355658"	"Fev"
"9831"	"10355662"	"Cryba2"
"9836"	"10355668"	"Mir375"
"9837"	"10355670"	"Ccdc108"
"9872"	"10355706"	"Ihh"
"9876"	"10355711"	"Nhej1"
"9881"	"10355717"	"Slc23a3"
"9893"	"10355730"	"Cnppd1"
"9904"	"10355742"	"Abcb6"
"9924"	"10355763"	"Atg9a"
"9945"	"10355785"	"Glb1l"
"9965"	"10355806"	"Tuba4a"
"9971"	"10355813"	"Ptprn"
"9993"	"10355836"	"Resp18"
"9999"	"10355844"	"Dnpep"
"10018"	"10355864"	"Chpf"
"10024"	"10355871"	"Obsl1"
"10045"	"10355893"	"Epha4"
"10065"	"10355914"	"Gm26263"
"10066"	"10355916"	"Pax3"
"10079"	"10355931"	"Farsb"
"10101"	"10355954"	"BC035947"
"10104"	"10355958"	"Gm5830"
"10105"	"10355960"	"Scg2"
"10111"	"10355967"	"Ap1s3"
"10117"	"10355974"	"Wdfy1"
"10126"	"10355984"	"Serpine2"
"10137"	"10355996"	"Gm5529"
"10138"	"10355998"	"Fam124b"
"10140"	"10356001"	"Cul3"
"10156"	"10356018"	"Gm6189"
"10157"	"10356020"	"Dock10"
"10218"	"10356082"	"Gm5530"
"10219"	"10356084"	"Irs1"
"10222"	"10356088"	"Col4a4"
"10270"	"10356137"	"Tm4sf20"
"10275"	"10356143"	"Gm17764"
"10276"	"10356145"	"Slc19a3"
"10284"	"10356154"	"Sphkap"
"10299"	"10356170"	"---"
"10300"	"10356172"	"Pid1"
"10303"	"10356177"	"Dner"
"10318"	"10356194"	"Trip12"
"10363"	"10356240"	"Slc16a14"
"10370"	"10356248"	"---"
"10383"	"10356262"	"Gm7582"
"10387"	"10356267"	"A530032D15Rik"
"10388"	"10356269"	"A530032D15Rik"
"10389"	"10356271"	"A530032D15Rik"
"10391"	"10356274"	"Csprs"
"10394"	"10356278"	"Sp110"
"10406"	"10356291"	"---"
"10407"	"10356293"	"A630001G21Rik"
"10412"	"10356299"	"Gpr55"
"10417"	"10356305"	"Htr2b"
"10423"	"10356312"	"Ncl"
"10439"	"10356329"	"---"
"10440"	"10356331"	"---"
"10441"	"10356333"	"Snord82"
"10442"	"10356335"	"Nmur1"
"10445"	"10356339"	"Pde6d"
"10450"	"10356345"	"Nppc"
"10455"	"10356351"	"Rpl6"
"10456"	"10356353"	"Alppl2"
"10469"	"10356367"	"Alpi"
"10480"	"10356379"	"Ecel1"
"10501"	"10356401"	"Gm22549"
"10502"	"10356403"	"Kcnj13"
"10504"	"10356406"	"Ngef"
"10520"	"10356423"	"Usp40"
"10553"	"10356457"	"Dnajb3"
"10556"	"10356461"	"Hjurp"
"10564"	"10356470"	"Glrp1"
"10568"	"10356475"	"Arl4c"
"10574"	"10356482"	"Gm5259"
"10575"	"10356484"	"Gbx2"
"10579"	"10356489"	"Asb18"
"10587"	"10356498"	"Iqca"
"10596"	"10356510"	"Iqca"
"10597"	"10356512"	"Iqca"
"10598"	"10356514"	"Iqca"
"10603"	"10356520"	"Col6a3"
"10650"	"10356568"	"Rab17"
"10658"	"10356577"	"Ilkap"
"10672"	"10356593"	"Hes6"
"10679"	"10356601"	"Per2"
"10703"	"10356626"	"Hdac4"
"10704"	"10356628"	"Hdac4"
"10732"	"10356657"	"Ndufa10"
"10744"	"10356671"	"Olfr1416"
"10745"	"10356673"	"Olfr1415"
"10746"	"10356675"	"Olfr1414"
"10747"	"10356677"	"Myeov2"
"10750"	"10356681"	"Otos"
"10757"	"10356689"	"Ankmy1"
"10777"	"10356710"	"9430060I03Rik"
"10778"	"10356712"	"Kif1a"
"10826"	"10356762"	"---"
"10827"	"10356764"	"2310007B03Rik"
"10833"	"10356771"	"Mterf4"
"10839"	"10356778"	"Gm7867"
"10840"	"10356780"	"Pask"
"10859"	"10356800"	"Hdlbp"
"10890"	"10356833"	"Stk25"
"10904"	"10356848"	"Thap4"
"10914"	"10356859"	"Dtymk"
"10920"	"10356866"	"Pdcd1"
"10926"	"10356873"	"Gm5264"
"10928"	"10356876"	"---"
"10929"	"10356878"	"---"
"10930"	"10356880"	"St8sia4"
"10935"	"10356886"	"Slco4c1"
"10948"	"10356900"	"Slco6b1"
"10963"	"10356916"	"Gm9499"
"10964"	"10356918"	"Slco6c1"
"10977"	"10356932"	"D1Ertd622e"
"10980"	"10356936"	"Ppip5k2"
"11011"	"10356968"	"Pam"
"11037"	"10356999"	"Tdpx-ps1"
"11038"	"10357003"	"Rnf152"
"11042"	"10357008"	"Pign"
"11076"	"10357043"	"Bcl2"
"11083"	"10357051"	"Kdsr"
"11095"	"10357064"	"Vps4b"
"11102"	"10357072"	"Serpinb3a"
"11106"	"10357077"	"Serpinb3d"
"11112"	"10357084"	"Serpinb3b"
"11117"	"10357090"	"Serpinb3c"
"11123"	"10357097"	"Gm5702"
"11128"	"10357103"	"Cdh19"
"11139"	"10357115"	"Dsel"
"11143"	"10357122"	"Gm4854"
"11144"	"10357124"	"Tsn"
"11152"	"10357135"	"2900060B14Rik"
"11153"	"10357137"	"Gli2"
"11168"	"10357155"	"Inhbb"
"11170"	"10357158"	"Ralb"
"11175"	"10357164"	"Epb41l5"
"11201"	"10357191"	"Ptpn4"
"11229"	"10357220"	"Tmem177"
"11230"	"10357222"	"Cfap221"
"11246"	"10357239"	"Tmem37"
"11248"	"10357242"	"Dbi"
"11254"	"10357249"	"Steap3"
"11264"	"10357261"	"Marco"
"11282"	"10357280"	"Insig2"
"11289"	"10357288"	"Htr5b"
"11292"	"10357292"	"Ddx18"
"11297"	"10357298"	"---"
"11298"	"10357300"	"Dpp10"
"11325"	"10357328"	"Gm28299"
"11327"	"10357332"	"Actr3"
"11333"	"10357339"	"Lypd1"
"11338"	"10357345"	"Nckap5"
"11355"	"10357363"	"Nckap5"
"11360"	"10357369"	"Gm8451"
"11361"	"10357371"	"Tmem163"
"11370"	"10357381"	"Map3k19"
"11379"	"10357391"	"Zranb3"
"11405"	"10357418"	"Lct"
"11422"	"10357436"	"Mcm6"
"11439"	"10357454"	"Dars"
"11456"	"10357472"	"Cxcr4"
"11459"	"10357476"	"Gm23056"
"11460"	"10357478"	"Rpl31-ps9"
"11461"	"10357480"	"Cd55b"
"11468"	"10357488"	"---"
"11479"	"10357500"	"Zp3r"
"11492"	"10357514"	"Gm23623"
"11493"	"10357516"	"C4bp"
"11505"	"10357529"	"C4bp-ps1"
"11510"	"10357535"	"Pfkfb2"
"11527"	"10357553"	"Il24"
"11535"	"10357562"	"Il20"
"11542"	"10357570"	"Il19"
"11549"	"10357579"	"Mapkapk2"
"11559"	"10357590"	"Dyrk3"
"11562"	"10357594"	"Rassf5"
"11571"	"10357604"	"Ikbke"
"11596"	"10357630"	"Srgap2"
"11621"	"10357656"	"Gm24273"
"11622"	"10357658"	"Gm8532"
"11623"	"10357660"	"Mfsd4"
"11638"	"10357676"	"Cdk18"
"11655"	"10357696"	"Gm10188"
"11656"	"10357698"	"Tmcc2"
"11661"	"10357705"	"Cntn2"
"11691"	"10357736"	"Nfasc"
"11727"	"10357773"	"Mdm4"
"11741"	"10357790"	"Sox13"
"11757"	"10357808"	"Snrpe"
"11762"	"10357814"	"---"
"11779"	"10357833"	"Atp2b4"
"11801"	"10357858"	"Optc"
"11812"	"10357870"	"Prelp"
"11815"	"10357875"	"Btg2"
"11817"	"10357878"	"Adora1"
"11824"	"10357886"	"Gm24517"
"11825"	"10357888"	"Ppfia4"
"11853"	"10357917"	"Tmem183a"
"11862"	"10357927"	"Mgat4e"
"11866"	"10357932"	"Ppp1r12b"
"11877"	"10357944"	"Ppp1r12b"
"11878"	"10357946"	"Ppp1r12b"
"11879"	"10357948"	"Ppp1r12b"
"11880"	"10357950"	"Ppp1r12b"
"11881"	"10357952"	"Ppp1r12b"
"11882"	"10357954"	"Ppp1r12b"
"11892"	"10357965"	"Lgr6"
"11910"	"10357986"	"Ptprv"
"11946"	"10358023"	"Gpr37l1"
"11949"	"10358027"	"Elf3"
"11959"	"10358038"	"Rnpep"
"11970"	"10358050"	"Timm17a"
"11976"	"10358057"	"Shisa4"
"11982"	"10358064"	"Ipo9"
"12008"	"10358091"	"Nav1"
"12040"	"10358124"	"Pkp1"
"12054"	"10358140"	"Igfn1"
"12068"	"10358155"	"Mroh3"
"12088"	"10358177"	"5730559C18Rik"
"12098"	"10358188"	"Gpr25"
"12100"	"10358191"	"Camsap2"
"12117"	"10358210"	"Nr5a2"
"12128"	"10358222"	"Gm23763"
"12129"	"10358224"	"Ptprc"
"12162"	"10358259"	"Nek7"
"12174"	"10358272"	"Lhx9"
"12182"	"10358281"	"n-R5s217"
"12183"	"10358283"	"Crb1"
"12198"	"10358299"	"Cfhr1"
"12213"	"10358315"	"Cfhr1"
"12221"	"10358324"	"Cfhr3"
"12226"	"10358330"	"---"
"12234"	"10358339"	"Cfh"
"12251"	"10358357"	"Gm4845"
"12252"	"10358359"	"Cdc73"
"12271"	"10358379"	"Trove2"
"12280"	"10358389"	"Rgs2"
"12289"	"10358399"	"Rgs13"
"12297"	"10358408"	"Rgs1"
"12303"	"10358415"	"Rgs21"
"12306"	"10358419"	"Gm23672"
"12307"	"10358421"	"Rgs18"
"12313"	"10358428"	"Gm22681"
"12314"	"10358432"	"Gm15443"
"12315"	"10358434"	"Pla2g4a"
"12334"	"10358454"	"---"
"12336"	"10358457"	"Gm4322"
"12337"	"10358459"	"BC003331"
"12353"	"10358476"	"Prg4"
"12366"	"10358490"	"Hmcn1"
"12388"	"10358513"	"Hmcn1"
"12389"	"10358515"	"Hmcn1"
"12390"	"10358517"	"Hmcn1"
"12391"	"10358519"	"Hmcn1"
"12392"	"10358521"	"Hmcn1"
"12393"	"10358523"	"Hmcn1"
"12394"	"10358525"	"Hmcn1"
"12395"	"10358527"	"Hmcn1"
"12396"	"10358529"	"Hmcn1"
"12397"	"10358531"	"Hmcn1"
"12398"	"10358533"	"Hmcn1"
"12399"	"10358535"	"Hmcn1"
"12400"	"10358537"	"Hmcn1"
"12401"	"10358539"	"Hmcn1"
"12402"	"10358541"	"Hmcn1"
"12403"	"10358543"	"Hmcn1"
"12404"	"10358545"	"Hmcn1"
"12405"	"10358547"	"Hmcn1"
"12406"	"10358549"	"Hmcn1"
"12407"	"10358551"	"Hmcn1"
"12408"	"10358553"	"Hmcn1"
"12409"	"10358555"	"Hmcn1"
"12410"	"10358557"	"Hmcn1"
"12411"	"10358559"	"Hmcn1"
"12412"	"10358561"	"Hmcn1"
"12413"	"10358563"	"Hmcn1"
"12414"	"10358565"	"Hmcn1"
"12415"	"10358567"	"Hmcn1"
"12416"	"10358569"	"Hmcn1"
"12417"	"10358571"	"Hmcn1"
"12418"	"10358573"	"Hmcn1"
"12419"	"10358575"	"Hmcn1"
"12420"	"10358577"	"Hmcn1"
"12421"	"10358579"	"Hmcn1"
"12422"	"10358581"	"Hmcn1"
"12423"	"10358583"	"Hmcn1"
"12424"	"10358585"	"Hmcn1"
"12425"	"10358587"	"Hmcn1"
"12426"	"10358589"	"Hmcn1"
"12427"	"10358591"	"Hmcn1"
"12428"	"10358593"	"Hmcn1"
"12429"	"10358595"	"Hmcn1"
"12430"	"10358597"	"Hmcn1"
"12431"	"10358599"	"Hmcn1"
"12432"	"10358601"	"Hmcn1"
"12433"	"10358603"	"Hmcn1"
"12434"	"10358605"	"Hmcn1"
"12435"	"10358607"	"Hmcn1"
"12436"	"10358609"	"Hmcn1"
"12437"	"10358611"	"Hmcn1"
"12438"	"10358613"	"Hmcn1"
"12439"	"10358615"	"Hmcn1"
"12440"	"10358617"	"Hmcn1"
"12441"	"10358619"	"Hmcn1"
"12442"	"10358621"	"Hmcn1"
"12443"	"10358623"	"Hmcn1"
"12444"	"10358625"	"Hmcn1"
"12445"	"10358627"	"Hmcn1"
"12446"	"10358629"	"Hmcn1"
"12447"	"10358631"	"Hmcn1"
"12448"	"10358633"	"Hmcn1"
"12449"	"10358635"	"Hmcn1"
"12450"	"10358637"	"Hmcn1"
"12460"	"10358648"	"Hmcn1"
"12461"	"10358650"	"Hmcn1"
"12462"	"10358652"	"Hmcn1"
"12463"	"10358654"	"Hmcn1"
"12464"	"10358656"	"Hmcn1"
"12465"	"10358658"	"Hmcn1"
"12466"	"10358660"	"Hmcn1"
"12467"	"10358662"	"Hmcn1"
"12468"	"10358664"	"Hmcn1"
"12469"	"10358666"	"Hmcn1"
"12470"	"10358668"	"Hmcn1"
"12471"	"10358670"	"Hmcn1"
"12472"	"10358672"	"Hmcn1"
"12474"	"10358675"	"Gm10138"
"12475"	"10358677"	"Swt1"
"12495"	"10358698"	"Rnf2"
"12505"	"10358709"	"Gm19503"
"12506"	"10358711"	"Gm25279"
"12507"	"10358713"	"1700025G04Rik"
"12510"	"10358717"	"1700025G04Rik"
"12518"	"10358726"	"Tsen15"
"12524"	"10358733"	"Rgl1"
"12544"	"10358754"	"Gm7278"
"12546"	"10358757"	"Smg7"
"12573"	"10358785"	"Gm8976"
"12574"	"10358787"	"Lamc2"
"12602"	"10358816"	"Lamc1"
"12630"	"10358845"	"E330020D12Rik"
"12633"	"10358849"	"Dhx9"
"12662"	"10358879"	"Npl"
"12674"	"10358892"	"Npl"
"12675"	"10358894"	"Gm6652"
"12676"	"10358896"	"Rgsl1"
"12691"	"10358913"	"Rgsl1"
"12698"	"10358921"	"Teddm2"
"12702"	"10358926"	"n-R5s220"
"12703"	"10358928"	"Cacna1e"
"12752"	"10358978"	"Ier5"
"12755"	"10358982"	"Mr1"
"12763"	"10358991"	"BC034090"
"12770"	"10358999"	"Xpr1"
"12794"	"10359024"	"Gm5532"
"12796"	"10359027"	"Lhx4"
"12802"	"10359034"	"Qsox1"
"12817"	"10359050"	"Cep350"
"12844"	"10359078"	"Cep350"
"12845"	"10359080"	"Cep350"
"12846"	"10359082"	"Cep350"
"12847"	"10359084"	"Cep350"
"12848"	"10359086"	"Cep350"
"12858"	"10359097"	"Tor1aip1"
"12873"	"10359113"	"Fam163a"
"12877"	"10359118"	"Tdrd5"
"12894"	"10359136"	"Axdnd1"
"12918"	"10359161"	"Soat1"
"12937"	"10359181"	"Tor3a"
"12945"	"10359190"	"Fam20b"
"12955"	"10359201"	"Ralgps2"
"12978"	"10359225"	"Tex35"
"12987"	"10359235"	"Rasal2"
"13006"	"10359255"	"Brinp2"
"13016"	"10359266"	"Pappa2"
"13029"	"10359280"	"Pappa2"
"13030"	"10359282"	"Pappa2"
"13040"	"10359293"	"---"
"13043"	"10359297"	"Gm4953"
"13044"	"10359299"	"Gm7430"
"13047"	"10359303"	"4930562F07Rik"
"13050"	"10359307"	"Tnn"
"13076"	"10359334"	"Cacybp"
"13080"	"10359339"	"Rabgap1l"
"13114"	"10359375"	"Gpr52"
"13115"	"10359377"	"Zbtb37"
"13123"	"10359386"	"Dars2"
"13141"	"10359405"	"Klhl20"
"13154"	"10359419"	"4930469G21Rik"
"13156"	"10359422"	"Prdx6"
"13161"	"10359428"	"Aph1a"
"13166"	"10359434"	"Fasl"
"13177"	"10359446"	"Suco"
"13202"	"10359473"	"4930558K02Rik"
